trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_02454,gradual_approach_v3,20260823,48.79731151524833,856.6131396270486,0.053005231167294845,0.3556176959024445,0.016564134739779638,0.053005231167463765,-0.04553296246497046,48.79731151524833,90.80914465735714,0.6420708283328885,False,,False,completed_normally,2001,20.0,0,
traj_02455,gradual_approach_v3,20260823,74.23194176517822,872.8299460152822,0.0022555103237711814,0.6326674769674872,0.0007048469761784942,0.09257094701093183,0.0022555103237460643,48.30814123851889,74.23194176517822,0.7856757773802056,False,,True,validity_envelope_gamma_exceeded,845,8.44,0,
traj_02456,stall,20260823,53.275994209241844,1891.1777185060787,0.0387115892530058,0.3881880331481174,0.012097371641564313,1.063084066419005,0.0356077381123004,32.232562970135504,53.275994209241844,0.3913224662617916,True,4.84,False,completed_normally,2001,20.0,0,
traj_02457,gradual_approach_v3,20260823,55.38649914160456,989.8105373462288,0.0331227531148065,0.4063559023683694,0.010350860348377032,0.171499967389093,0.029254264147363096,21.766538721164714,55.386499141607146,0.6303861342693803,False,,False,completed_normally,2001,20.0,0,
traj_02458,gradual_approach_v3,20260823,39.12651159820547,1873.3217048424685,0.1014554611542588,0.32087603139221277,0.03170483161070587,0.4169816948751549,0.05373182017843316,18.67429427604775,59.01694840151528,0.5321431064887475,True,6.95,False,completed_normally,2001,20.0,0,
traj_02459,gradual_approach_v3,20260823,37.28728159053784,939.418518034465,0.11486003192847441,0.3217273625316969,0.03589375997764825,0.3641795711157755,0.07054039133481652,19.216853309584575,52.28990045466725,0.49031518098376664,True,9.43,False,completed_normally,2001,20.0,0,
traj_02460,gradual_approach_v3,20260823,63.717800247713406,1000.2906266920373,0.01614564217680787,0.49323117234182945,0.0050455131802524585,0.016145642176974204,-0.08607569710794238,63.717800247713406,82.78500759138777,0.7861528911115906,False,,True,validity_envelope_gamma_exceeded,752,7.51,0,
traj_02461,normal,20260823,62.96612635345214,1963.6387987799978,0.01740975853240446,0.48447708804109635,0.0054405495413763945,0.06084809842197833,0.017409758532340842,46.345806519216964,62.96612635345214,0.26831853586894583,False,,False,completed_normally,2001,20.0,0,
traj_02462,gradual_approach_v3,20260823,56.595525109535174,1822.0216108965249,0.03019421333640152,0.41750814523415963,0.009435691667625475,0.030194213336479828,-0.04922512919841571,56.595525109535174,95.28430632684596,0.5673039947677196,False,,False,completed_normally,2001,20.0,0,
traj_02463,normal,20260823,69.21033840630656,604.3325424726216,0.008110390273036346,0.5622362375565436,0.002534496960323858,0.024381775965101105,0.008110390273036346,61.00248340150623,69.21033840631299,0.11731183787368618,False,,False,completed_normally,2001,20.0,0,
traj_02464,stall,20260823,50.25881327552994,1236.7209906365958,0.047929167532192445,0.36529418979918005,0.01497786485381014,0.04792916753226696,-0.5029698777143399,50.25881327552994,53.17554980322721,0.7873076807745751,True,3.67,True,validity_envelope_gamma_exceeded,436,4.3500000000000005,0,
traj_02465,gradual_approach_v3,20260823,73.4204222638783,913.0515741781726,0.0031217258981589553,0.6208292588940716,0.0009755393431746735,0.11240427372045625,0.003121725897971871,51.89302814914972,73.4204222638783,0.7862983295163067,False,,True,validity_envelope_gamma_exceeded,1217,12.16,0,
traj_02466,gradual_approach_v3,20260823,47.811843248627454,994.2452474705068,0.05668629573688977,0.34965409493168054,0.017714467417778053,0.23576161930472245,0.02408379887929396,18.079187073190692,67.28541174950517,0.6369454626967921,False,,False,completed_normally,2001,20.0,0,
traj_02467,gradual_approach_v3,20260823,40.65969432081888,1383.6474631816118,0.09154538206695334,0.322325508553246,0.02860793189592292,0.09154538206699192,-0.05875728651097922,40.65969432081888,62.982382653847395,0.7863697851618192,False,,True,validity_envelope_gamma_exceeded,915,9.14,0,
traj_02468,gradual_approach_v3,20260823,70.32792040337274,1216.329704864225,0.006699282808113202,0.5773217200209971,0.0020935258775353757,0.1061144409673972,0.006699282808113202,46.425874679758515,70.32792040337274,0.7868284410513872,False,,True,validity_envelope_gamma_exceeded,879,8.78,0,
traj_02469,normal,20260823,65.75610282816967,1458.5334378564592,0.012930743789668644,0.5178207668281398,0.004040857434271451,0.0242282235794347,-0.0078142351734182,65.75610282816967,73.89657216325024,0.1730453040134466,False,,False,completed_normally,2001,20.0,0,
traj_02470,gradual_approach_v3,20260823,42.16967561945255,542.9738827519045,0.08276072142672145,0.32545721258856525,0.02586272544585045,0.08276072142672145,-0.04207457533124981,42.16967561944632,77.68227603177041,0.6047678967738247,False,,False,completed_normally,2001,20.0,0,
traj_02471,gradual_approach_v3,20260823,36.686729191683774,1458.005730459225,0.11963871164078552,0.3226833200892398,0.037387097387745476,0.11963871164093476,-0.01814364915473532,35.57962697121672,63.08213983986958,0.5821383051243678,False,,False,completed_normally,2001,20.0,0,
traj_02472,gradual_approach_v3,20260823,40.479103834253245,587.2847690504871,0.09265829573150733,0.3220606197314929,0.02895571741609604,0.28988751137553403,0.08607467969273452,18.908859853953544,40.479103834253245,0.5412615465520917,True,12.49,False,completed_normally,2001,20.0,0,
traj_02473,gradual_approach_v3,20260823,67.5105827869724,1772.883082565248,0.010390954241110258,0.5399573259834692,0.0032471732003469555,0.13291542191285144,0.010390954241110258,45.806449158752486,67.51058278700195,0.7862282367496947,False,,True,validity_envelope_gamma_exceeded,1126,11.25,0,
traj_02474,gradual_approach_v3,20260823,65.15097292957229,988.5060093510072,0.013854124214446789,0.5103924512165999,0.004329413817014622,0.013854124214497825,-0.08027385098728412,65.15097292957229,85.77497627176065,0.7863183449675134,False,,True,validity_envelope_gamma_exceeded,1096,10.950000000000001,0,
traj_02475,gradual_approach_v3,20260823,68.88882191307519,1944.4679376941474,0.008528992570857222,0.5579601571295462,0.002665310178392882,0.15279287564051663,0.008528992570743492,22.04325534375868,68.88882191307519,0.7793746741183473,False,,False,completed_normally,2001,20.0,0,
traj_02476,gradual_approach_v3,20260823,49.696037732221995,1830.938613103943,0.04983220301773676,0.36145359799003685,0.015572563443042737,0.04983220301788149,-0.059649883332202724,49.696037732221995,98.60457364151354,0.7493887129565122,False,,False,completed_normally,2001,20.0,0,
traj_02477,gradual_approach_v3,20260823,39.87990683165083,1576.7784349372648,0.09645267432366394,0.3213585743690417,0.030141460726144983,0.09645267432381761,-0.01878177816786747,39.87990683165083,67.35610446496236,0.4943839848755948,False,,False,completed_normally,2001,20.0,0,
traj_02478,gradual_approach_v3,20260823,69.24262834386063,738.5950848557525,0.008068668579685606,0.5626672688046183,0.002521458931151752,0.008068668579685606,-0.08681660734725433,69.2426283438546,91.33241202952351,0.7866206490533239,False,,True,validity_envelope_gamma_exceeded,881,8.8,0,
traj_02479,gradual_approach_v3,20260823,44.41857042808413,779.3147555826499,0.07122206582114743,0.3329115400814941,0.02225689556910857,0.07122206582118773,-0.07427292097615212,44.41857042808413,65.89526942727493,0.785664380089722,False,,True,validity_envelope_gamma_exceeded,957,9.56,0,
traj_02480,gradual_approach_v3,20260823,74.68368646126326,1617.1999664687044,0.001785394552526993,0.6393321218000321,0.0005579357976646852,0.09946840900538301,0.0017853945523471644,54.63944395168531,74.68368646126326,0.7865058949497739,False,,True,validity_envelope_gamma_exceeded,833,8.32,0,
traj_02481,normal,20260823,47.64331135810124,1164.7445223185944,0.05733811380688501,0.3486812685595411,0.017918160564651564,0.057338113807023215,0.025817605989163276,47.64331135810124,56.35189982102766,0.14183621176261768,False,,False,completed_normally,2001,20.0,0,
traj_02482,gradual_approach_v3,20260823,69.917655552079,1244.398596392132,0.007209525939382834,0.5717439624190996,0.0022529768560571356,0.1154714353979989,0.00720952593929332,26.357403357654583,69.917655552079,0.7092147017073701,False,,False,completed_normally,2001,20.0,0,
traj_02483,gradual_approach_v3,20260823,44.13938080694816,909.6920318038744,0.07256351679012565,0.3318173158367263,0.022676098996914265,0.07256351679027326,-0.06305556770526533,44.13938080694816,86.51258441116957,0.7159795478268932,False,,False,completed_normally,2001,20.0,0,
