trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0828,boundary,20260817,32.96680923976613,1376.3693840713195,0.15455250788268907,0.33749720848251225,0.04829765871334033,0.15455250788268907,-0.08273831533952336,32.96680923976165,44.849023537276175,0.7867787082554779,False,,True,validity_envelope_gamma_exceeded,574,5.73,0,
traj_0829,stall,20260817,74.6174005071036,1785.285132209027,0.0018538468882085704,0.6383508646542527,0.0005793271525651783,0.0018538468882085704,0.0010739030471027247,74.61740050709129,75.75857899076827,0.011452235035146953,False,,False,completed_normally,2001,20.0,0,
traj_0830,normal,20260817,52.137836764246046,1103.9817697725116,0.042005312152351905,0.37910990150186513,0.01312666004760997,0.04258197571651926,0.04124737638911738,51.808224280238285,52.56540011263942,0.00725225889735434,False,,False,completed_normally,2001,20.0,0,
traj_0831,normal,20260817,34.88098371377678,781.3376972726478,0.13535784883589366,0.32782120166535816,0.042299327761216775,0.1807501864079576,0.11974981572172147,30.30452360237171,38.56558402767678,0.12471149351223641,False,,False,completed_normally,2001,20.0,0,
traj_0832,boundary,20260817,58.35673093090144,1369.2459245355574,0.02624439005307148,0.4346773386663043,0.008201371891584838,0.15411487248566091,0.02624439005296519,45.641027523081725,58.35673093090144,0.7866168770358191,False,,True,validity_envelope_gamma_exceeded,398,3.97,0,
traj_0833,normal,20260817,50.677141140906556,1301.2856314671303,0.0465544755508798,0.36823952223665796,0.014548273609649937,0.04655447555099163,-0.0038068054345243574,50.677141140906556,60.83072886639319,0.19000932664520012,False,,False,completed_normally,2001,20.0,0,
traj_0834,boundary,20260817,47.68263081481584,1390.4245994008922,0.057185441338227616,0.34890698406505777,0.01787045041819613,0.24815299599397778,0.057185441338208354,36.18300411190806,47.68263081481584,0.7855068381123491,False,,True,validity_envelope_gamma_exceeded,451,4.5,0,
traj_0835,stall,20260817,61.33319525536161,986.4566486971042,0.020315694154527858,0.4660588300429653,0.006348654423289956,0.020315694154562157,-0.3083623392412632,61.33319525536161,62.429614867147286,0.7902293305977056,True,3.3000000000000003,True,validity_envelope_gamma_exceeded,368,3.67,0,
traj_0836,normal,20260817,60.92272930971764,1327.2655420404396,0.021082650956496984,0.46156053276280495,0.006588328423905307,0.05972158821045495,0.021082650956496984,50.39990227936492,60.922729309718896,0.1757506791160497,False,,False,completed_normally,2001,20.0,0,
traj_0837,boundary,20260817,45.1980655787467,944.2594245503163,0.06760222914571495,0.33620537588777205,0.021125696608035923,0.6916217776575052,0.028777325091343953,17.58044231237525,66.91100274978322,0.6855317574058596,True,9.3,False,completed_normally,2001,20.0,0,
traj_0838,boundary,20260817,55.706091403796734,1450.7767101566706,0.03233037631065198,0.40925242739587797,0.010103242597078744,0.03233037631079321,-0.11328430904611514,55.706091403796734,64.20943595061637,0.7869400232991013,False,,True,validity_envelope_gamma_exceeded,414,4.13,0,
