trajectory_id,generation_mode,initial_airspeed,initial_altitude,maximum_alpha,minimum_alpha,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,termination_reason,duration_actual_s
candD_v3_0025,gradual_D_two_stage_v3,68.26526652907641,1773.8117009490875,0.00935758212119642,-0.08388064805891349,0.7863133069795202,False,,validity_envelope_gamma_exceeded,8.77
candD_v3_0026,gradual_D_two_stage_v3,39.55890156363051,524.6351261246709,0.09855181504219493,-0.03741519873371835,0.571573525091547,False,,completed_normally,20.0
candD_v3_0027,gradual_D_two_stage_v3,41.79901959107582,1879.3954439195331,0.2313712348502498,0.06601126031282017,0.45993461185367407,False,,completed_normally,20.0
candD_v3_0028,gradual_D_two_stage_v3,56.27412251949955,1774.0751710585985,0.03095464766598496,-0.06587711402467311,0.7277640116899905,False,,completed_normally,20.0
candD_v3_0029,gradual_D_two_stage_v3,53.19833288346685,517.6589185405106,0.2336658412534499,0.023868265532703825,0.6902350146829995,False,,completed_normally,20.0
candD_v3_0030,gradual_D_two_stage_v3,65.30470765586213,830.5815853364054,0.013617131305661613,-0.06137528383664115,0.7856061550131141,False,,validity_envelope_gamma_exceeded,10.91
candD_v3_0031,gradual_D_two_stage_v3,70.21411205408171,1535.051295815671,0.07746603223570618,0.006839938361596164,0.5690192319361952,False,,completed_normally,20.0
candD_v3_0032,gradual_D_two_stage_v3,36.5510682822324,1718.0060957731994,0.3361410833661496,0.08385369108964583,0.4046528662316085,True,8.38,completed_normally,20.0
candD_v3_0033,gradual_D_two_stage_v3,34.497616363246486,758.4192368729678,0.47144201620851217,0.09037086917217152,0.41855882322172283,True,4.71,completed_normally,20.0
candD_v3_0034,gradual_D_two_stage_v3,63.33342011053183,599.6874651509581,0.13183582746030875,0.016786513949896595,0.6749301420947577,False,,completed_normally,20.0
candD_v3_0035,gradual_D_two_stage_v3,63.95813155137578,896.4537070703414,0.01575072732040411,-0.07870271712183974,0.7863665440518137,False,,validity_envelope_gamma_exceeded,10.870000000000001
candD_v3_0036,gradual_D_two_stage_v3,65.91372155320433,805.5509975623154,0.15310781651274774,0.01269434759123603,0.7520244985470511,False,,completed_normally,20.0
candD_v3_0037,gradual_D_two_stage_v3,47.76228291747733,1644.4026659869076,0.23846741337255256,0.04717198006601897,0.6408353071077235,False,,completed_normally,20.0
candD_v3_0038,gradual_D_two_stage_v3,74.4413608223663,1839.9641510944275,0.10087421077686798,0.002036520343242491,0.7856471093024937,False,,validity_envelope_gamma_exceeded,10.040000000000001
candD_v3_0039,gradual_D_two_stage_v3,55.70446107908757,1871.2756805160648,0.03233438446016639,-0.06519786493391139,0.6707285357726966,False,,completed_normally,20.0
candD_v3_0040,gradual_D_two_stage_v3,43.29643888521251,578.698842990969,0.07676529047859289,-0.03907679874974834,0.6351898552613201,False,,completed_normally,20.0
candD_v3_0041,gradual_D_two_stage_v3,35.39810897031528,1260.336950264121,0.13063714191246692,-0.02278549689253523,0.513289757057962,False,,completed_normally,20.0
candD_v3_0042,gradual_D_two_stage_v3,43.676624775261324,1291.2406318516214,0.07484141258499569,-0.02167621540367759,0.5168688384468038,False,,completed_normally,20.0
candD_v3_0043,gradual_D_two_stage_v3,32.172031210101515,1030.9214706546672,0.5396989029059714,0.12567864956286234,0.271451657514655,True,6.640000000000001,completed_normally,20.0
candD_v3_0044,gradual_D_two_stage_v3,50.096963074980565,1153.4411968448987,0.19096776165237805,0.03310391304209137,0.5609697215413979,False,,completed_normally,20.0
candD_v3_0045,gradual_D_two_stage_v3,72.25670791344763,1269.0184522630689,0.09722162691902858,0.004414684261882155,0.7866882034133678,False,,validity_envelope_gamma_exceeded,8.11
candD_v3_0046,gradual_D_two_stage_v3,72.6492282615607,1957.1169329867853,0.11000783352608123,0.0039716860112422306,0.786895308315705,False,,validity_envelope_gamma_exceeded,9.4
candD_v3_0047,gradual_D_two_stage_v3,72.06904804472212,694.23499450499,0.13107260999091744,0.004629014417254896,0.7730879070434106,False,,completed_normally,20.0
candD_v3_0048,gradual_D_two_stage_v3,72.68054827885835,1391.0279285052152,0.09836784213603206,0.003936644191265708,0.7854903877174235,False,,validity_envelope_gamma_exceeded,6.66
candD_v3_0049,gradual_D_two_stage_v3,53.89353945040806,1562.814561229245,0.037009437686205196,-0.08006748704573563,0.7864146562931698,False,,validity_envelope_gamma_exceeded,11.48
candD_v3_0050,gradual_D_two_stage_v3,66.72852305900527,1860.5675103170681,0.011498606896067607,-0.07660716620659425,0.7796898373687686,False,,completed_normally,20.0
candD_v3_0051,gradual_D_two_stage_v3,74.75723196940625,694.9189063536032,0.0017096564572975982,-0.08940798361430496,0.7863642451705875,False,,validity_envelope_gamma_exceeded,10.98
candD_v3_0052,gradual_D_two_stage_v3,73.24582212142407,790.8226448414208,0.003311832150095345,-0.05918103361189897,0.7350259499826296,False,,ground_contact,17.77
candD_v3_0053,gradual_D_two_stage_v3,68.88088590473372,667.5127471891927,0.10986019456026663,0.008539398366743129,0.7857152828982237,False,,validity_envelope_gamma_exceeded,8.040000000000001
candD_v3_0054,gradual_D_two_stage_v3,37.30349826442624,680.3924289555208,0.11473388377863822,-0.03456524715138343,0.5637614448730335,False,,completed_normally,20.0
candD_v3_0055,gradual_D_two_stage_v3,67.37097555419923,1792.7597776405996,0.100879782071023,0.010585889840064486,0.7857156681167824,False,,validity_envelope_gamma_exceeded,9.22
candD_v3_0056,gradual_D_two_stage_v3,31.324151498757445,1704.819715556245,0.17352541019932155,0.035589382310136364,0.5446391782596585,False,,completed_normally,20.0
candD_v3_0057,gradual_D_two_stage_v3,74.0580330860585,1122.0707473989844,0.0024387676993105505,-0.08686079897901156,0.787101390560963,False,,validity_envelope_gamma_exceeded,7.61
candD_v3_0058,gradual_D_two_stage_v3,49.23782864946806,1895.6653513701042,0.051428817062392704,-0.05417878321268388,0.6862204934655187,False,,completed_normally,20.0
candD_v3_0059,gradual_D_two_stage_v3,36.37135139845605,1891.289817641308,0.12223402014437845,-0.022402646678987725,0.5863848787453327,False,,completed_normally,20.0
candD_v3_0060,gradual_D_two_stage_v3,56.40216738304358,970.7982265489279,0.14233679566651403,0.03065016304339935,0.5775748712927045,False,,completed_normally,20.0
candD_v3_0061,gradual_D_two_stage_v3,33.03117410154221,614.4982538428685,0.16797105625215314,0.02076486778224007,0.5055997938478545,False,,completed_normally,20.0
candD_v3_0062,gradual_D_two_stage_v3,69.80756819490865,1558.318424928467,0.1282666565614104,0.007347958243526775,0.7420941468715195,False,,completed_normally,20.0
candD_v3_0063,gradual_D_two_stage_v3,56.84193309860714,1390.641976427603,0.23070636744615908,0.029619786656047198,0.7545931071595746,False,,completed_normally,20.0
candD_v3_0064,gradual_D_two_stage_v3,43.210532189008376,563.2460945056864,0.23403432007344344,0.04477144316589504,0.49377546988010124,False,,completed_normally,20.0
candD_v3_0065,gradual_D_two_stage_v3,68.37911561556302,933.1196873982294,0.10803994149490403,0.009204622554961014,0.7864760973443143,False,,validity_envelope_gamma_exceeded,9.61
candD_v3_0066,gradual_D_two_stage_v3,67.78942715805057,982.5870369697698,0.11499602398663811,0.010005159922539726,0.7857177229252882,False,,validity_envelope_gamma_exceeded,9.44
candD_v3_0067,gradual_D_two_stage_v3,39.801499144900845,1219.4239942855638,0.09696104427941556,-0.03870148648957361,0.6717978513276529,False,,completed_normally,20.0
candD_v3_0068,gradual_D_two_stage_v3,31.27453916365431,1970.6158778068238,0.5181461535568664,0.13981598245419555,0.23241830427030466,True,6.38,completed_normally,20.0
candD_v3_0069,gradual_D_two_stage_v3,39.14282302863438,1472.6033541687666,0.25323977264786807,0.07261654665829859,0.4470629634766363,False,,completed_normally,20.0
candD_v3_0070,gradual_D_two_stage_v3,53.569307571259415,969.771097061784,0.037895927727830125,-0.07581542597530627,0.6752819416692998,False,,completed_normally,20.0
candD_v3_0071,gradual_D_two_stage_v3,69.04365357432879,1771.921322942824,0.00832668519305885,-0.08613153190697048,0.7858355754688696,False,,validity_envelope_gamma_exceeded,11.39
candD_v3_0072,gradual_D_two_stage_v3,43.674342601891574,1539.2240577208179,0.07485281828125534,-0.020287864513159948,0.4713343229013324,False,,completed_normally,20.0
candD_v3_0073,gradual_D_two_stage_v3,37.14422109150807,906.7634426999505,0.11597938347683998,-0.031119660082744915,0.5499441507401872,False,,completed_normally,20.0
candD_v3_0074,gradual_D_two_stage_v3,72.37689483064642,1388.0356679777879,0.0986649355010718,0.004278282866523417,0.7854270711092479,False,,validity_envelope_gamma_exceeded,9.88
candD_v3_0075,gradual_D_two_stage_v3,39.49864795369009,1622.8147834664342,0.09895114066319133,-0.04229711383814938,0.5952906492577918,False,,completed_normally,20.0
candD_v3_0076,gradual_D_two_stage_v3,61.35083674654579,775.1720981886817,0.11314071240443024,0.02028307097719452,0.5714288956843603,False,,completed_normally,20.0
candD_v3_0077,gradual_D_two_stage_v3,34.97046727440097,773.4292311432162,0.3122525268781478,0.11283228488702446,0.3429686691390636,True,10.92,completed_normally,20.0
candD_v3_0078,gradual_D_two_stage_v3,51.95081848330577,781.7391072470308,0.15958827509801338,0.03212741639959232,0.50571535294255,False,,completed_normally,20.0
candD_v3_0079,gradual_D_two_stage_v3,56.204075452544195,737.6580852195447,0.031122082739418324,-0.07763053069244547,0.7855895230586647,False,,validity_envelope_gamma_exceeded,11.11
candD_v3_0080,gradual_D_two_stage_v3,58.44949028665292,1405.8063365334147,0.02604605161432472,-0.08280282344151219,0.7859574723655094,False,,validity_envelope_gamma_exceeded,9.620000000000001
candD_v3_0081,gradual_D_two_stage_v3,52.7631126876109,1832.8088782270074,0.040169994282939686,-0.07212184152252671,0.7721076701030892,False,,completed_normally,20.0
candD_v3_0082,gradual_D_two_stage_v3,36.9480770649069,1480.8489389727413,0.463015968168251,0.0802445969505269,0.3609074288455972,True,7.33,completed_normally,20.0
candD_v3_0083,gradual_D_two_stage_v3,35.21066041258868,1759.3503419307167,0.3890462342390461,0.09012778044352245,0.364828789277539,True,7.390000000000001,completed_normally,20.0
candD_v3_0084,gradual_D_two_stage_v3,49.43308577312732,1801.2030179683813,0.2585043567543307,0.01988017624698102,0.6904566279046542,False,,completed_normally,20.0
candD_v3_0085,gradual_D_two_stage_v3,62.29213739208615,594.4237061394138,0.19388162788863583,0.014146506437986206,0.7584695211414966,False,,completed_normally,20.0
candD_v3_0086,gradual_D_two_stage_v3,67.2696597835521,891.4006568455623,0.11672560425753542,0.010728110845213185,0.7858411263325963,False,,validity_envelope_gamma_exceeded,12.1
candD_v3_0087,gradual_D_two_stage_v3,46.90231304671887,533.5748497952887,0.2050930506568439,0.06028522390916778,0.5532386549768943,False,,completed_normally,20.0
candD_v3_0088,gradual_D_two_stage_v3,63.166953996958895,1114.8770049262343,0.15315662445923317,0.017067652791091615,0.7080100680079108,False,,completed_normally,20.0
candD_v3_0089,gradual_D_two_stage_v3,74.58980800991492,720.0245242531477,0.1132471157384104,0.0018823944914201029,0.7867602555038664,False,,validity_envelope_gamma_exceeded,8.74
candD_v3_0090,gradual_D_two_stage_v3,48.285582395142384,1318.095256206254,0.05488939432502032,-0.07130774077744606,0.6852434722805281,False,,completed_normally,20.0
candD_v3_0091,gradual_D_two_stage_v3,53.50938348618608,738.5978434837025,0.17268622861949912,0.036775418122518944,0.5809364636447165,False,,completed_normally,20.0
candD_v3_0092,gradual_D_two_stage_v3,35.148651814454205,745.481989731756,0.13289138006441434,0.010927990518410313,0.4659216833634722,False,,completed_normally,20.0
candD_v3_0093,gradual_D_two_stage_v3,61.1141482114163,1100.692493799452,0.02072308700375469,-0.07864502081562186,0.7873951676814536,False,,validity_envelope_gamma_exceeded,7.8500000000000005
candD_v3_0094,gradual_D_two_stage_v3,32.75770786920831,526.9323584589807,0.15682869227063626,-0.013349662232692794,0.4610294224449699,False,,completed_normally,20.0
candD_v3_0095,gradual_D_two_stage_v3,35.567008724738685,1459.7867557081909,0.12913469126667076,-0.02350631854087648,0.5547541146591651,False,,completed_normally,20.0
candD_v3_0096,gradual_D_two_stage_v3,62.290930444870796,1964.4561784376015,0.01858399327233542,-0.07081868173196326,0.7326254735907118,False,,completed_normally,20.0
candD_v3_0097,gradual_D_two_stage_v3,44.303642691491675,1271.066518882506,0.23598197390807268,0.039965068125773884,0.5212044627479759,False,,completed_normally,20.0
candD_v3_0098,gradual_D_two_stage_v3,38.307375362709315,1031.137350639053,0.10720702226654932,-0.036623980311744964,0.6010851974544827,False,,completed_normally,20.0
candD_v3_0099,gradual_D_two_stage_v3,34.21916393937761,1306.8826649432187,0.14167610549450954,-0.020656863927575764,0.5257190727742242,False,,completed_normally,20.0
candD_v3_0100,gradual_D_two_stage_v3,50.46504709623042,730.0104405456865,0.21360343119195857,0.0358256808960159,0.6300835239589171,False,,completed_normally,20.0
candD_v3_0101,gradual_D_two_stage_v3,73.5780886913994,741.8507829210133,0.09339089112050547,0.0029512079467513097,0.7855792080398487,False,,validity_envelope_gamma_exceeded,9.200000000000001
candD_v3_0102,gradual_D_two_stage_v3,43.23343622079122,742.6284948858714,0.2390652140866451,0.056774576751247086,0.5481483128052991,False,,completed_normally,20.0
candD_v3_0103,gradual_D_two_stage_v3,44.156397753549186,1089.1382847112639,0.29042551879616296,0.03776861459408437,0.6560239372065453,True,8.97,completed_normally,20.0
candD_v3_0104,gradual_D_two_stage_v3,63.199483700904324,1326.9290090499471,0.1296479486498171,0.0170125419877932,0.7855267054616953,False,,validity_envelope_gamma_exceeded,7.79
candD_v3_0105,gradual_D_two_stage_v3,37.65179730909643,1370.7475279232738,0.2513000585774957,0.0847256491514099,0.35819130010389194,False,,completed_normally,20.0
candD_v3_0106,gradual_D_two_stage_v3,34.026872284722536,1079.4472281295689,0.14357270106526676,-0.020449777538646075,0.4407811710538325,False,,completed_normally,20.0
candD_v3_0107,gradual_D_two_stage_v3,56.9491497185313,1613.0068088687574,0.029372130084161095,-0.06805780208719248,0.7854884690897362,False,,validity_envelope_gamma_exceeded,9.0
candD_v3_0108,gradual_D_two_stage_v3,38.96311084247378,932.0074309313936,0.10257611487149329,-0.038500276376672526,0.6128622121351948,False,,completed_normally,20.0
candD_v3_0109,gradual_D_two_stage_v3,56.052690386325764,1632.64151405392,0.03148605206465754,-0.08328873470470288,0.7862273633858063,False,,validity_envelope_gamma_exceeded,11.0
candD_v3_0110,gradual_D_two_stage_v3,45.57843010813403,1186.9979195303408,0.0659003680403144,-0.06524244891473752,0.73874882130392,False,,completed_normally,20.0
candD_v3_0111,gradual_D_two_stage_v3,66.59338248566121,1758.6894444941684,0.11862274254475336,0.011693930803387216,0.785632866607037,False,,validity_envelope_gamma_exceeded,10.24
candD_v3_0112,gradual_D_two_stage_v3,56.30967122814981,1111.106814721123,0.13506316586357225,0.03086990969562614,0.5386790818884529,False,,completed_normally,20.0
candD_v3_0113,gradual_D_two_stage_v3,36.3495492492489,664.0538340404595,0.1224156792712231,-0.026809622894676477,0.5606453731471742,False,,completed_normally,20.0
candD_v3_0114,gradual_D_two_stage_v3,50.050390004194114,1806.5840003687701,0.04862666135513551,-0.054538739821266724,0.6063629169068827,False,,completed_normally,20.0
candD_v3_0115,gradual_D_two_stage_v3,32.735412577953696,1177.697481992029,0.39116211348770114,0.13562459572994606,0.272277478610205,True,11.58,completed_normally,20.0
candD_v3_0116,gradual_D_two_stage_v3,68.16340511435278,507.50144887151095,0.12662298904212288,0.009495079110944625,0.7866992221906705,False,,validity_envelope_gamma_exceeded,11.76
candD_v3_0117,gradual_D_two_stage_v3,56.68066606694443,529.7337703034187,0.1711932788655199,0.02514591836026192,0.6726261201216638,False,,completed_normally,20.0
candD_v3_0118,gradual_D_two_stage_v3,42.17967306389177,899.1761985285594,0.2538787040537424,0.06766271162996323,0.5100585772600887,False,,completed_normally,20.0
candD_v3_0119,gradual_D_two_stage_v3,33.86989782893702,852.7183742401212,0.4081589515753345,0.10605774730803966,0.3060328826015918,True,6.41,completed_normally,20.0
candD_v3_0120,gradual_D_two_stage_v3,41.44553796378938,897.4534791378019,0.23664894782088475,0.07836792255662484,0.46796692098379317,False,,completed_normally,20.0
candD_v3_0121,gradual_D_two_stage_v3,70.65134786352081,1898.8973667765756,0.006303226262600319,-0.07057842703699202,0.7813347134816023,False,,completed_normally,20.0
candD_v3_0122,gradual_D_two_stage_v3,74.9958277974857,748.5377177129724,0.08735532229510568,0.001465465721526421,0.7859795490301471,False,,validity_envelope_gamma_exceeded,7.640000000000001
candD_v3_0123,gradual_D_two_stage_v3,59.73033749836313,1898.594326510977,0.19968136921439295,0.023399750837522763,0.7606807604243038,False,,completed_normally,20.0
candD_v3_0124,gradual_D_two_stage_v3,39.06879045713398,1909.9013954107415,0.10184984622028076,-0.017929440766358606,0.4810019447012651,False,,completed_normally,20.0
candD_v3_0125,gradual_D_two_stage_v3,54.88129996657428,1407.9365665768617,0.22813815030670004,0.03440315407539177,0.7207440752744182,False,,completed_normally,20.0
candD_v3_0126,gradual_D_two_stage_v3,57.908451147131174,1553.5710592658015,0.02721616789711487,-0.07904064786005516,0.786746977823405,False,,validity_envelope_gamma_exceeded,9.33
candD_v3_0127,gradual_D_two_stage_v3,72.13302888527677,1454.4009325357758,0.09823332434884724,0.0045557544444302395,0.7856286129906127,False,,validity_envelope_gamma_exceeded,10.44
candD_v3_0128,gradual_D_two_stage_v3,41.193733868603815,838.4576350613467,0.08833431811524012,-0.025406109784425923,0.5907385428219031,False,,completed_normally,20.0
candD_v3_0129,gradual_D_two_stage_v3,53.41148001796478,1080.5994237348016,0.03833318608646165,-0.07296437861262434,0.786339105683726,False,,validity_envelope_gamma_exceeded,9.81
candD_v3_0130,gradual_D_two_stage_v3,43.14974304559357,1957.7728960516154,0.07752062251915788,-0.0641517208286484,0.7855492924589176,False,,validity_envelope_gamma_exceeded,12.41
candD_v3_0131,gradual_D_two_stage_v3,41.09660506951829,1065.7523849401907,0.08890959000110327,-0.018545288451429276,0.4821547175312478,False,,completed_normally,20.0
candD_v3_0132,gradual_D_two_stage_v3,55.35232049485175,1699.651705524891,0.033208292498149945,-0.07316085010167261,0.7866237452722502,False,,validity_envelope_gamma_exceeded,11.76
candD_v3_0133,gradual_D_two_stage_v3,31.243101189693764,1048.4452479373576,0.17453102912124116,-0.016096182063101427,0.5132226842066877,False,,completed_normally,20.0
candD_v3_0134,gradual_D_two_stage_v3,70.1746268125083,1267.5264590518552,0.006888896465445453,-0.08555549375315119,0.7858378692831428,False,,validity_envelope_gamma_exceeded,10.540000000000001
candD_v3_0135,gradual_D_two_stage_v3,62.62182547604569,1071.341952761989,0.12262049556049998,0.018003847279064206,0.608653226901949,False,,completed_normally,20.0
candD_v3_0136,gradual_D_two_stage_v3,63.85624726744473,720.5867613434945,0.17586418974289586,0.015917606829851827,0.7770498539463785,False,,completed_normally,20.0
candD_v3_0137,gradual_D_two_stage_v3,61.22965516424625,803.6028613238097,0.020507724760673442,-0.08408460156154085,0.7856963116601144,False,,validity_envelope_gamma_exceeded,7.65
candD_v3_0138,gradual_D_two_stage_v3,38.767012966595566,1044.1120613817645,0.3829004162233329,0.06538240278335705,0.46518653137646043,True,7.8500000000000005,completed_normally,20.0
candD_v3_0139,gradual_D_two_stage_v3,59.136069263168956,814.8025061372317,0.024606478935057866,-0.06757344802999554,0.7862322219465241,False,,validity_envelope_gamma_exceeded,9.39
candD_v3_0140,gradual_D_two_stage_v3,33.86039835609001,726.860937700145,0.5181200388185188,0.1044743981881027,0.3526678406953855,True,6.73,completed_normally,20.0
candD_v3_0141,gradual_D_two_stage_v3,45.975191770072904,1547.576780507463,0.0641683285014139,-0.06226557371363706,0.7237174512801927,False,,completed_normally,20.0
candD_v3_0142,gradual_D_two_stage_v3,69.90163029066173,547.0044811228618,0.08754529321983578,0.00722963708165195,0.6127319044015971,False,,completed_normally,20.0
candD_v3_0143,gradual_D_two_stage_v3,74.10937758013576,896.6642058757104,0.1025931436485946,0.002384530108754839,0.7148594478233258,False,,completed_normally,20.0
candD_v3_0144,gradual_D_two_stage_v3,44.017817496563836,782.5179457819933,0.21197680096469096,0.07315525646610695,0.44007676449606425,False,,completed_normally,20.0
candD_v3_0145,gradual_D_two_stage_v3,38.47496686195516,1767.3688985637323,0.2567013746860089,0.07583741348121803,0.41381050591554586,False,,completed_normally,20.0
candD_v3_0146,gradual_D_two_stage_v3,58.33550656007753,899.1240057938185,0.026289903133914726,-0.05849971913339713,0.6285212294939592,False,,completed_normally,20.0
candD_v3_0147,gradual_D_two_stage_v3,62.93418701638483,949.9909329277015,0.11926437531432113,0.017464464799818214,0.6190178945220801,False,,completed_normally,20.0
candD_v3_0148,gradual_D_two_stage_v3,39.3789958997166,889.6985401928374,0.4680619978544652,0.06231458596939615,0.5496588900466465,True,10.06,completed_normally,20.0
candD_v3_0149,gradual_D_two_stage_v3,36.187184965518746,999.9583165302187,0.12377779278254081,-0.027343654659737038,0.6125997685264869,False,,completed_normally,20.0
candD_v3_0150,gradual_D_two_stage_v3,70.94288794347464,1568.0290280188997,0.005950803952980205,-0.07949263560792569,0.7863762768867534,False,,validity_envelope_gamma_exceeded,8.3
candD_v3_0151,gradual_D_two_stage_v3,47.499096949113294,1780.0013066186484,0.05790122961740349,-0.07275647141834662,0.742040603348026,False,,completed_normally,20.0
candD_v3_0152,gradual_D_two_stage_v3,70.0858522062535,1486.2975758960577,0.1060616468668536,0.0069992681425053,0.7854451817380577,False,,validity_envelope_gamma_exceeded,7.87
candD_v3_0153,gradual_D_two_stage_v3,46.11165444446777,1410.3240423083937,0.06358255050832504,-0.052214269526526746,0.6693239113199723,False,,completed_normally,20.0
candD_v3_0154,gradual_D_two_stage_v3,42.21731868345312,1226.9970430838066,0.0824979547978015,-0.0408870889359404,0.6524741116024766,False,,completed_normally,20.0
candD_v3_0155,gradual_D_two_stage_v3,56.87197335894579,506.4888037980747,0.1727282293214255,0.017283735473293316,0.6414078229001449,False,,completed_normally,20.0
candD_v3_0156,gradual_D_two_stage_v3,30.482677076099318,599.7983838374095,0.5585631132854605,0.14706942115171767,0.24696628825542935,True,3.91,completed_normally,20.0
candD_v3_0157,gradual_D_two_stage_v3,35.17592869164468,1677.5056349540612,0.4639755542782718,0.08848413315979584,0.3808565264660142,True,3.21,completed_normally,20.0
candD_v3_0158,gradual_D_two_stage_v3,30.55458212350426,880.0564799684538,0.20684203331291284,0.025790576689307343,0.5843619468684469,False,,completed_normally,20.0
candD_v3_0159,gradual_D_two_stage_v3,70.49773468078588,687.4382154490944,0.1179235490328866,0.006490662094033737,0.7862155861210415,False,,validity_envelope_gamma_exceeded,10.78
candD_v3_0160,gradual_D_two_stage_v3,48.17283235137588,1054.2270862149167,0.05531239498368531,-0.049669108524106276,0.5728289411288864,False,,completed_normally,20.0
candD_v3_0161,gradual_D_two_stage_v3,69.36723779155207,1089.4814802602966,0.007908201490251326,-0.07343595964847177,0.751241930057302,False,,completed_normally,20.0
candD_v3_0162,gradual_D_two_stage_v3,43.07248197674278,798.6488194327644,0.07792139659526454,-0.0518196249732058,0.6062909377625186,False,,completed_normally,20.0
candD_v3_0163,gradual_D_two_stage_v3,66.5650285607432,989.892615690655,0.011735061201296207,-0.083400335006238,0.7856611488565585,False,,validity_envelope_gamma_exceeded,10.56
candD_v3_0164,gradual_D_two_stage_v3,61.25168971919929,794.9176419589982,0.18856230397200285,0.02046677788819911,0.7647583218959424,False,,completed_normally,20.0
candD_v3_0165,gradual_D_two_stage_v3,49.31644978453489,539.7036204709528,0.20419210049150427,0.0454929834347525,0.5893022596692117,False,,completed_normally,20.0
