trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0057,gradual_D_two_stage,20260817,59.178100625063,1252.387231351045,0.024519950578405263,0.44304653993786186,0.007662484555751645,0.1909347266085218,0.019189324651621154,19.662962960570333,59.178100625063,0.6660107774729879,False,,False,completed_normally,2001,20.0,0,
traj_0058,gradual_C_high_margin,20260817,69.2418856720498,1961.2695480008852,0.008069627533556088,0.5626573517984232,0.002521758604236277,0.19773280983327757,0.008069627533556088,60.61284741118669,69.2418856720515,0.7854503199877325,False,,True,validity_envelope_gamma_exceeded,513,5.12,0,
traj_0059,gradual_A_tight_margin,20260817,40.51853717294405,1869.290290245303,0.0924140924336955,0.3221163849417055,0.028879403885529842,0.0924140924337968,-0.05957446479751605,40.51853717294405,76.95810081258388,0.726111966280715,False,,False,completed_normally,2001,20.0,0,
traj_0060,gradual_A_tight_margin,20260817,58.87933492268489,1673.1515170338723,0.025138977782999554,0.439976183059038,0.007855930557187361,0.17925345066593093,0.025138977782999554,20.63078720154799,58.87933492269022,0.760808266820542,False,,False,completed_normally,2001,20.0,0,
traj_0061,gradual_C_high_margin,20260817,55.86434594271797,682.6240480521425,0.031942947826249665,0.41070050133471303,0.009982171195703021,0.2475338894010185,0.031942947826227065,45.824702925941025,55.86434594271797,0.7886577537099836,False,,True,validity_envelope_gamma_exceeded,574,5.73,0,
traj_0062,gradual_C_high_margin,20260817,56.24380969692891,549.7290984345763,0.031027029598226293,0.4142095817409866,0.009695946749445718,0.25600091468678776,0.031027029598067624,46.31944659318677,56.24380969692891,0.7894856492617238,False,,True,validity_envelope_gamma_exceeded,529,5.28,0,
traj_0063,gradual_A_tight_margin,20260817,39.49864795369009,1622.8147834664342,0.09895114066319133,0.3210573315951402,0.03092223145724729,0.09895114066319133,-0.06617487786505716,39.498647953684724,54.098040126422646,0.7854399010659875,False,,True,validity_envelope_gamma_exceeded,1081,10.8,0,
traj_0064,gradual_E_slow_rise_slow_recovery,20260817,61.35083674654579,775.1720981886817,0.020283070977310604,0.46625336007588775,0.006338459680409564,0.19585105431586258,0.02028307097719452,50.641836106377866,61.35083674654579,0.7858660084586545,False,,True,validity_envelope_gamma_exceeded,805,8.040000000000001,0,
traj_0065,gradual_B_moderate_margin,20260817,33.41618481821848,745.1928986525016,0.1497865952698631,0.3347930299995168,0.046808311021832215,0.5919530005201457,0.12574768072853873,27.418924383863697,38.72233674700568,0.24227713681171942,True,7.46,False,completed_normally,2001,20.0,0,
traj_0066,gradual_A_tight_margin,20260817,48.33783886283711,865.478605799535,0.054694319602273125,0.35277933189138505,0.017091974875710354,0.2253760121548078,0.025907397782057362,18.642900412838973,64.41031904889925,0.6926006776226465,False,,False,completed_normally,2001,20.0,0,
traj_0067,gradual_B_moderate_margin,20260817,69.1390712180852,765.2722860420624,0.008202679135990851,0.5612859297491906,0.0025633372299971413,0.008202679135990851,-0.12159986786722254,69.13907121807051,76.50176285500207,0.785588166104301,False,,True,validity_envelope_gamma_exceeded,735,7.34,0,
traj_0068,gradual_B_moderate_margin,20260817,65.73133616644029,507.5296322668573,0.012968041682768647,0.5175146414507314,0.004052513025865202,0.012968041682792544,-0.13469182492123277,65.73133616644029,73.0558932541292,0.7863281911877205,False,,True,validity_envelope_gamma_exceeded,780,7.79,0,
traj_0069,gradual_A_tight_margin,20260817,73.68544170099474,1971.0554911677286,0.0028357245232056493,0.6246762614963187,0.0008861639135017654,0.09866688347864316,0.0028357245232056493,60.56621640421807,73.68544170100122,0.7878558448240041,False,,True,validity_envelope_gamma_exceeded,860,8.59,0,
traj_0070,gradual_E_slow_rise_slow_recovery,20260817,42.22550397026152,1718.2377935213215,0.0824528951626271,0.3256031978539692,0.02576652973832097,0.0824528951626271,-0.08507699457469525,42.22550397025889,57.56234258276759,0.7854315246104825,False,,True,validity_envelope_gamma_exceeded,738,7.37,0,
traj_0071,gradual_A_tight_margin,20260817,33.240694480739116,774.9283231688058,0.15162771584203613,0.3358157587004155,0.04738366120063629,0.15162771584212123,0.01286570473256049,31.14182290747333,53.900804941253185,0.528575370107627,False,,False,completed_normally,2001,20.0,0,
traj_0072,gradual_A_tight_margin,20260817,34.1443908741725,1659.7551836559824,0.14241026843415575,0.33098786752867887,0.04450320888567367,0.49366157534499444,0.1047255697170534,23.76399296599854,43.774795594943235,0.3256343690326588,True,5.89,False,completed_normally,2001,20.0,0,
traj_0073,gradual_B_moderate_margin,20260817,31.71037487032316,1597.0377449175824,0.1688287339515048,0.346623634820429,0.05275897935984525,0.1688287339516265,-0.07892171119313485,31.71037487032316,44.68721468323425,0.787436973646516,False,,True,validity_envelope_gamma_exceeded,675,6.74,0,
traj_0074,gradual_C_high_margin,20260817,32.832711184182415,578.1921914082654,0.1560078686599102,0.3383591329399451,0.048752458956221933,0.7217376867100709,0.12468957606035479,29.498174099560842,39.731498339072296,0.27203022719245723,True,7.2700000000000005,False,completed_normally,2001,20.0,0,
traj_0075,gradual_E_slow_rise_slow_recovery,20260817,67.2696597835521,891.4006568455623,0.010728110845302063,0.536865348313055,0.003352534639156895,0.1370990887676541,0.010728110845213185,54.64706257919849,67.2696597835521,0.786742809306499,False,,True,validity_envelope_gamma_exceeded,854,8.53,0,
traj_0076,gradual_D_two_stage,20260817,58.25118259740578,1063.410434890629,0.026471209857765285,0.43361833480270623,0.008272253080551652,0.10313318307801814,-0.049014396677808714,47.1747243901669,78.0800464415695,0.44449704625537123,False,,False,completed_normally,2001,20.0,0,
traj_0077,gradual_B_moderate_margin,20260817,63.12967010047553,1268.9846692283675,0.01713092149936978,0.48636711121144877,0.0053534129685530564,0.18081283338430076,0.01713092149936978,52.78813409998179,63.12967010048303,0.7892218233229316,False,,True,validity_envelope_gamma_exceeded,631,6.3,0,
traj_0078,gradual_C_high_margin,20260817,47.73715902070886,1395.2271815256056,0.05697432032847205,0.3492212672322297,0.017804475102647516,0.5083368846282426,0.05697432032847205,33.71074925242625,47.73715902071311,0.7854769376937698,True,5.11,True,validity_envelope_gamma_exceeded,661,6.6000000000000005,0,
traj_0079,gradual_A_tight_margin,20260817,66.57033075930883,1661.3057443415175,0.01172736584527186,0.5279840041992419,0.003664801826647456,0.01172736584527186,-0.08490626252045785,66.57033075930822,78.26066991835032,0.787275374501303,False,,True,validity_envelope_gamma_exceeded,622,6.21,0,
traj_0080,gradual_D_two_stage,20260817,53.50938348618608,738.5978434837025,0.038061499721174855,0.39011318132753475,0.011894218662867143,0.16882279479815843,0.012175973375376792,22.473837917001724,66.91020240536848,0.7639594468416265,False,,False,completed_normally,2001,20.0,0,
traj_0081,gradual_B_moderate_margin,20260817,70.9683758743484,957.5874995022082,0.0059201976276475315,0.5861208201910287,0.0018500617586398535,0.0059201976276475315,-0.11610615015282688,70.96837587434233,79.33313551771346,0.787065828777049,False,,True,validity_envelope_gamma_exceeded,773,7.72,0,
traj_0082,gradual_E_slow_rise_slow_recovery,20260817,36.70784384889721,590.0066752632976,0.11946710141837155,0.32264366774569203,0.037333469193241105,0.11946710141837155,-0.06298706556113332,36.707843848882696,52.5307275434418,0.7864928310148622,False,,True,validity_envelope_gamma_exceeded,1025,10.24,0,
traj_0083,gradual_C_high_margin,20260817,43.64638439965531,713.2136289990171,0.07499268469672893,0.32999856060714383,0.02343521396772779,0.07499268469672893,-0.1654956817441965,43.646384399645584,51.342601733277625,0.7871578021261699,False,,True,validity_envelope_gamma_exceeded,674,6.73,0,
traj_0084,gradual_B_moderate_margin,20260817,51.319148167651505,832.7539075298663,0.04450824095836663,0.3729066012409648,0.013908825299489572,0.04450824095836663,-0.11875001418186104,51.319148167637515,60.02986417114216,0.7859040684390656,False,,True,validity_envelope_gamma_exceeded,753,7.5200000000000005,0,
