trajectory_id,regime,offset_before_crossing_s,t_cross,actual_t,crossing_sign,termination_reason,alpha,V,gamma,pitch_rate,elevator,stall_margin
traj_0224,stall,4.0,6.26,2.2600000000000002,1.0,validity_envelope_gamma_exceeded,0.08794683690459577,41.259522582446714,-1.3117054635829027e-13,-5.116320567959906e-14,0.027483386532676745,0.19249326101465325
traj_0224,stall,3.0,6.26,3.2600000000000002,1.0,validity_envelope_gamma_exceeded,0.08794683690459154,41.259522582448135,-1.7529461655990556e-13,-4.486176986892037e-14,0.027483386532676745,0.19249326101465747
traj_0224,stall,2.0,6.26,4.26,1.0,validity_envelope_gamma_exceeded,0.08806776546022094,41.218944984466724,-0.0001388043969085117,-0.00010691267735848273,0.027483386532676745,0.19237233245902807
traj_0224,stall,1.0,6.26,5.26,1.0,validity_envelope_gamma_exceeded,0.0884273708292493,41.11119656465678,-0.0008834566921042728,-0.0006777946553995669,0.027483386532676745,0.19201272708999972
traj_0224,stall,0.5,6.26,5.76,1.0,validity_envelope_gamma_exceeded,0.1010282374686463,41.056051322453754,0.0002133849808174559,0.15841020459595745,0.10998703986245573,0.1794118604506027
traj_0224,stall,0.0,6.26,6.26,1.0,validity_envelope_gamma_exceeded,0.2836279713979734,40.54029966855709,0.08424771402237057,0.861478285694407,0.2752710450858649,-0.003187873478724401
traj_0225,stall,4.0,4.73,0.73,1.0,completed_normally,0.04181757324926665,52.200800431213096,4.172426876972299e-14,3.919386907545433e-14,0.013067991640404097,0.23862252466998235
traj_0225,stall,3.0,4.73,1.73,1.0,completed_normally,0.04181757324926839,52.20080043121252,8.223129879473714e-14,4.1760448968297957e-14,0.013067991640404097,0.23862252466998063
traj_0225,stall,2.0,4.73,2.73,1.0,completed_normally,0.04181757324926966,52.20080043121181,1.2155366141118001e-13,3.95145809717507e-14,0.013067991640404097,0.23862252466997935
traj_0225,stall,1.0,4.73,3.73,1.0,completed_normally,0.04808707744692581,52.198189099331394,0.0010011111864187553,0.08675520727206112,0.059784585730004045,0.2323530204723232
traj_0225,stall,0.5,4.73,4.23,1.0,completed_normally,0.15633207196064394,51.92339193952738,0.060998709726538154,0.6018734468514717,0.19706621335506577,0.12410802595860507
traj_0225,stall,0.0,4.73,4.73,1.0,completed_normally,0.2812211529438133,50.13823265145024,0.28345631544508415,0.6918219295236849,0.20960443723370503,-0.00078105502456427
traj_0228,stall,1.0,1.57,0.5700000000000001,-1.0,validity_envelope_gamma_exceeded,-0.09466521929089942,40.15872296957657,-1.9774505174461193e-08,0.00035762684719599987,-0.02774035259110946,0.37510531721014845
traj_0228,stall,0.5,1.57,1.07,-1.0,validity_envelope_gamma_exceeded,0.048748070946585904,40.26172996839115,-0.03693138096814399,0.9241563904856307,0.2533873866110616,0.2316920269726631
traj_0228,stall,0.0,1.57,1.57,-1.0,validity_envelope_gamma_exceeded,0.28204192140819134,40.83530672880811,-0.31414834003512754,0.9677304876529439,0.2533873866110616,-0.0016018234889423333
traj_0231,stall,5.0,6.32,1.32,-1.0,validity_envelope_gamma_exceeded,-0.07238289010244331,44.1766801096896,-3.2215658639907593e-13,2.1179032126562702e-13,-0.022619653156974215,0.3528229880216923
traj_0231,stall,4.0,6.32,2.32,-1.0,validity_envelope_gamma_exceeded,-0.0723828901024335,44.17668010969306,-5.169927030541202e-13,1.9689955733027672e-13,-0.022619653156974215,0.3528229880216825
traj_0231,stall,3.0,6.32,3.3200000000000003,-1.0,validity_envelope_gamma_exceeded,-0.07238289010242051,44.1766801096982,-6.914423417030809e-13,1.7678141066591328e-13,-0.022619653156974215,0.3528229880216695
traj_0231,stall,2.0,6.32,4.32,-1.0,validity_envelope_gamma_exceeded,-0.07238289010240338,44.17668010970483,-8.380624322920204e-13,1.496475622480393e-13,-0.022619653156974215,0.3528229880216524
traj_0231,stall,1.0,6.32,5.32,-1.0,validity_envelope_gamma_exceeded,-0.07238289010238311,44.17668010971255,-9.51461579984679e-13,1.168314362965204e-13,-0.022619653156974215,0.35282298802163214
traj_0231,stall,0.5,6.32,5.82,-1.0,validity_envelope_gamma_exceeded,0.018392837841327284,44.23730052291182,-0.022256666316811387,0.711493489306445,0.23734203707003748,0.26204726007792173
traj_0231,stall,0.0,6.32,6.32,-1.0,validity_envelope_gamma_exceeded,0.28172681367890373,44.640101602891185,-0.27627267896417007,1.0943643824234979,0.2801035260324015,-0.0012867157596547218
traj_0237,stall,2.0,2.12,0.12,1.0,validity_envelope_gamma_exceeded,0.04150441680128212,52.30632502481024,-5.707350299777474e-14,-2.304281797796825e-14,0.012970130250383136,0.2389356811179669
traj_0237,stall,1.0,2.12,1.12,1.0,validity_envelope_gamma_exceeded,0.041504416801360924,52.306325024811514,-3.0011434649929486e-13,-2.2387821068109234e-13,0.012970130250383136,0.2389356811178881
traj_0237,stall,0.5,2.12,1.62,1.0,validity_envelope_gamma_exceeded,0.05039036219620109,52.30412114351556,0.0009052335476811506,0.18144164507058153,0.14135640503144825,0.23004973572304793
traj_0237,stall,0.0,2.12,2.12,1.0,validity_envelope_gamma_exceeded,0.28143265719585686,51.49720956438068,0.14118181594059107,0.9988678491009817,0.27282948460178275,-0.0009925592766078517
traj_0239,stall,5.0,6.22,1.22,-1.0,validity_envelope_gamma_exceeded,-0.0955866106059786,40.01448276260769,-2.0027552680728079e-13,1.4157550186231363e-13,-0.02987081581434187,0.3760267085252276
traj_0239,stall,4.0,6.22,2.22,-1.0,validity_envelope_gamma_exceeded,-0.09558661060597053,40.01448276260982,-3.2880918116647134e-13,1.3042888343076e-13,-0.02987081581434187,0.3760267085252195
traj_0239,stall,3.0,6.22,3.22,-1.0,validity_envelope_gamma_exceeded,-0.09558661060596002,40.01448276261308,-4.4112426967731575e-13,1.1419982930194476e-13,-0.02987081581434187,0.37602670852520903
traj_0239,stall,2.0,6.22,4.22,-1.0,validity_envelope_gamma_exceeded,-0.09558661060594621,40.01448276261724,-5.310079087332421e-13,9.222037400909898e-14,-0.02987081581434187,0.3760267085251952
traj_0239,stall,1.0,6.22,5.22,-1.0,validity_envelope_gamma_exceeded,-0.09291398414579868,40.01514592028439,-0.0002213717248315428,0.052389632276681704,0.007772197934494549,0.3733540820650477
traj_0239,stall,0.5,6.22,5.72,-1.0,validity_envelope_gamma_exceeded,0.04812926164810254,40.168490088840194,-0.04880760023211345,0.7885165524211495,0.22663935070648428,0.23231083627114646
