trajectory_id,time,V,alpha,theta,gamma,altitude,pitch_rate,vertical_speed,thrust,elevator,throttle,dV_dt,dalpha_dt,stall_margin,is_unsafe,future_stall_5s,future_stall_5s_available,time_r
traj_0064,0.55,51.159277322618465,0.045010760111498946,0.045010760111376155,-1.2279374134045954e-13,1791.7686118203778,-1.186499833388299e-13,-6.2820390667184495e-12,966.492754553278,0.01406586253481475,0.37172798252049155,7.105427357601002e-13,3.2612801348363973e-14,0.23542933780775,False,0.0,True,0.55
traj_0065,17.34,54.37779638898793,0.035623784245003315,0.03858411464199314,0.0029603303969898244,668.1621464538996,-0.000181794782280665,0.16097600845102505,1035.184525049609,0.011095368549579274,0.3981478942498496,-0.027124965598090967,4.3634946279152986e-05,0.24481631367424564,False,,False,17.34
traj_0066,12.3,106.32904521274733,-0.011816423660018449,-0.39817432190661817,-0.3863578982465997,1469.3594474138188,0.029405451672525604,-40.066622461527594,1523.2438470123786,0.0018570592125755068,0.5858630180816841,2.277564118926989,-0.0005129706196593808,0.2922565215792674,False,0.0,True,12.3
traj_0067,17.67,58.967256855013446,0.03004781260408423,0.04923694370894294,0.019189131104858707,609.5412866723609,0.014199965575934524,1.1314609814220953,1010.9863707646648,0.012027929831656979,0.38884091183256336,-0.326277829503141,0.0004017542347196923,0.2503922853151647,False,,False,17.67
traj_0068,12.5,49.82210904626552,0.05179632912179209,0.04961511453766843,-0.0021812145841236578,1046.5258365064349,0.0054628278367463996,-0.1086726246915612,995.5302867182936,0.017219559778348735,0.3828962641224206,0.05410729838999373,-0.0001247286571588735,0.22864376879745685,False,0.0,True,12.5
traj_0069,13.15,59.89276967691,0.022987803187647125,0.020642909490122853,-0.0023448936975242712,1930.202424510941,-0.0002736420335687987,-0.14044204943852248,1174.7438811089023,0.007134499014243333,0.45182456965727014,0.026272165490581756,-3.213124817741386e-05,0.2574522947316018,False,0.0,True,13.15
traj_0070,3.93,55.69526508791856,0.03235699926050387,0.032356999259605536,-8.98340313625004e-13,1808.2320311071287,-1.9786537936280142e-13,-5.0033301906508493e-11,1063.799610009149,0.010111562268871072,0.409153696157365,7.815970093361102e-12,-1.1102230246251565e-14,0.2480830986587451,False,0.0,True,3.93
traj_0071,15.81,54.75048685231382,0.03464542546263738,0.052180171490121184,0.017534746027483804,1809.2473244573225,5.478513715793031e-05,0.9599866859830575,1042.8841372201382,0.010819051563674135,0.401109283546207,-0.17069333835877387,0.00026665285617760714,0.24579467245661157,False,,False,15.81
traj_0072,2.19,71.71847544867141,0.005033883238552448,0.005033883238609197,5.674898789132967e-14,1005.1610330041462,2.3196289679376983e-14,4.0699508948212784e-12,1551.0756152122192,0.0015730885120519898,0.596567544312392,0.0,0.0,0.2754062146806965,False,0.0,True,2.19
traj_0073,5.16,60.979511995942985,0.011857958868030677,0.14307067607961518,0.1312127172115845,1457.9559236731434,-0.04402410030240334,7.978347822260132,1372.4864534687167,-0.008351213697208504,0.5278794051802757,-1.1019428277322163,-0.019754438115635042,0.2685821390512183,False,0.0,True,5.16
traj_0074,13.77,34.692208090562396,0.1335153866591839,0.15185613332939735,0.01834074667021346,1876.8657210873273,-0.005270305892832392,0.6362453282685981,847.1058688926946,0.04067430189657854,0.3258099495741133,-0.16748341446159998,0.0008580624270226878,0.14692471126006507,False,0.0,True,13.77
traj_0075,9.64,28.705055116875517,0.19135328844260138,0.21266349706148505,0.021310208618883664,1323.2966992821484,-0.02620505192936627,0.611664415154725,912.9210779086352,0.054743712090367866,0.35112349150332123,-0.1730476372586054,0.0016975415632197732,0.08908680947664757,False,0.0,True,9.64
